ENOTA,ODO_MID,ODO_ID,ODO_UIME,POV_KM2,D_OD,DV_OD,STATUS,CEN_E,CEN_N
CK,18923106,160602,Orehova-Hotinja vas,6.56,1999/10/21,1999/10/21,V,551161,148205
CK,18923114,160603,Reka-Pohorje,22.07,1999/10/21,1999/10/21,V,544299,150591
CK,18923122,160604,Rogoza,4.73,1999/10/21,1999/10/21,V,551801,151454
CK,18923149,160605,Slivnica,9.55,1999/10/21,1999/10/21,V,549251,148775
CK,18986361,169601,Dobrovce,3.96,2001/10/16,2001/10/16,V,554271,149334
CK,18986370,169602,Dravski Dvor,1.9,2001/10/16,2001/10/16,V,554731,147256
CK,18986388,169603,Miklavž na Dravskem polju,4.96,2001/10/16,2001/10/16,V,553672,152024
CK,18986396,169604,Skoke,1.68,2001/10/16,2001/10/16,V,553191,150114
CV,19034020,198001,Vaška skupnost Dežno,6.07,2010/09/08,2010/09/08,V,553261,130904
CV,19034038,198002,Vaška skupnost Jelovec,3.48,2010/09/08,2010/09/08,V,551831,129914
CV,19034046,198003,Vaška skupnost Ložnica,2.04,2010/09/08,2010/09/08,V,550011,133405
CV,19034054,198004,Vaška skupnost Makole,1.02,2010/09/08,2010/09/08,V,551707,130998
CV,19034062,198005,Vaška skupnost Mostečno,2.12,2010/09/08,2010/09/08,V,551431,133554
CV,19034089,198006,Vaška skupnost Pečke,2.75,2010/09/08,2010/09/08,V,552231,132974
CV,19034097,198007,Vaška skupnost Savinsko,1.32,2010/09/08,2010/09/08,V,553131,133952
CV,19034119,198008,Vaška skupnost Stari Grad,10.25,2010/09/08,2010/09/08,V,551330,128084
CV,19034127,198009,Vaška skupnost Stopno,1.03,2010/09/08,2010/09/08,V,554301,133534
CV,19034135,198010,Vaška skupnost Stranske Makole,1.08,2010/09/08,2010/09/08,V,550911,131615
CV,19034143,198011,Vaška skupnost Strug,1.13,2010/09/08,2010/09/08,V,553441,133274
CV,19034151,198012,Vaška skupnost Štatenberg,3.5,2010/09/08,2010/09/08,V,549631,132085
CV,19034160,198013,Vaška skupnost Varoš,1.12,2010/09/08,2010/09/08,V,552951,132334
CK,19118762,29601,KRAJEVNA SKUPNOST APAČE,30.62,1998/04/20,1998/05/06,V,569682,173414
CK,19118789,29602,KS ČREŠNJEVCI-ZBIGOVCI,16.49,1998/04/20,1998/05/06,V,576292,168913
CK,19118797,29603,KS GORNJA RADGONA,8.84,1998/04/20,1998/05/06,V,575222,171833
CK,19118819,29606,KS SPODNJI IVANCI,10.45,1998/04/20,1998/05/06,V,573702,161704
CK,19118827,29604,KS NEGOVA,21.85,1998/04/20,1998/05/06,V,574292,163314
CK,19118835,29605,KS SPODNJA ŠČAVNICA,16.94,1998/04/20,1998/05/06,V,572512,168514
CK,19118843,29607,KS STOGOVCI,22.84,1998/04/20,1998/05/06,V,564902,173004
CK,19118851,100609,KS RADENCI,21,1998/04/20,1998/05/06,V,579152,167617
CK,19118860,100608,KS KAPELA,13.16,1998/04/20,1998/05/06,V,581032,163833
CK,19228398,59613,Radmožanci,11.93,1997/12/09,1997/12/09,V,606012,164882
CK,19228401,59614,Dolnji Lakoš,2.44,1997/12/09,1997/12/09,V,610171,157922
CK,19228410,59615,Gornji Lakoš,5.14,1997/12/09,1997/12/09,V,608741,158362
CK,19228428,59616,Pince Marof - Benica,18.65,1997/12/09,1997/12/09,V,615341,153012
CK,19228436,59617,Pince,2.29,1997/12/09,1997/12/09,V,616791,155122
CK,19228444,59618,Dolina pri Lendavi,6.69,1997/12/09,1997/12/09,V,615471,156202
CK,19228452,59619,Kapca,5.99,1997/12/09,1997/12/09,V,605811,158032
CK,19228479,59620,Kot,1.19,1997/12/09,1997/12/09,V,606321,156813
CK,19240487,156601,KS DOBROVNIK,19.1,2003/08/25,2003/08/25,V,603322,169742
CK,19246086,156602,KS STREHOVCI,6.95,2003/08/25,2003/08/25,V,600982,169823
CK,19246094,156603,KS ŽITKOVCI,5.08,2003/08/25,2003/08/25,V,605242,167912
CK,19467074,80604,KS KUPŠINCI,5.82,2005/12/21,2005/12/22,V,585432,170903
CK,19467082,80605,KS MARKIŠAVCI,2.91,2002/09/18,2002/09/18,V,589002,172133
CK,19467104,80606,KS NEMČAVCI,3.23,2002/09/18,2002/09/18,V,590002,171913
CK,19467112,80607,KS POLANA,2.29,2002/09/18,2002/09/18,V,587112,171903
CK,19467147,80602,KS ČERNELAVCI,2.34,2002/09/18,2002/09/18,V,587162,169983
CK,19467155,80608,KS PUŠČA,0.08,2002/09/18,2002/09/18,V,587091,169110
CK,19467163,80609,KS RAKIČAN,9.19,2002/09/18,2002/09/18,V,591552,169013
CK,19467171,80610,KS VEŠČICA,3.03,2002/09/18,2002/09/18,V,586562,170833
CK,19470407,80611,KS SATAHOVCI,3.65,2006/09/22,2006/09/22,V,585972,166572
CK,19481247,78601,Andrejci,5.07,2014/09/11,2014/09/11,V,593592,176543
CK,19481255,78602,Berkovci,1.62,2014/09/11,2014/09/11,V,598732,179993
CK,19481263,78603,Bogojina,7,2014/09/11,2014/09/11,V,597972,171343
CK,19481271,78604,Bukovnica,3.86,2014/09/11,2014/09/11,V,601242,173292
CK,19481280,78605,Čikečka vas,4.27,2014/09/11,2014/09/11,V,600912,176562
CK,19481298,78606,Filovci,9.05,2014/09/11,2014/09/11,V,599402,170143
CK,19481301,78607,Fokovci,6.03,2014/09/11,2014/09/11,V,597182,178683
CK,19481310,78608,Ivanci,4.37,2014/09/11,2014/09/11,V,596292,169453
CK,19481328,78609,Ivanjševci,2.35,2014/09/11,2014/09/11,V,598852,181212
CK,19481336,78610,Ivanovci,3.78,2014/09/11,2014/09/11,V,593822,178023
CK,19481344,78611,Kančevci,4.1,2014/09/11,2014/09/11,V,594682,180343
CK,19481352,78612,Krnci,2.62,2014/09/11,2014/09/11,V,592442,177903
CK,19481379,78613,Lončarovci,3.4,2014/09/11,2014/09/11,V,596862,181613
CK,19481387,78614,Martjanci,3.72,2014/09/11,2014/09/11,V,591282,172553
CK,19481395,78615,Mlajtinci/Lukačevci,7.67,2014/09/11,2014/09/11,V,593872,170553
CK,19481409,78616,Moravske Toplice,8.61,2014/09/11,2014/09/11,V,593932,173303
CK,19481417,78617,Motvarjevci,10.18,2014/09/11,2014/09/11,V,603133,174923
CK,19481425,78618,Noršinci,3.47,2014/09/11,2014/09/11,V,592272,170723
CK,19481433,78619,Pordašinci,2.43,2014/09/11,2014/09/11,V,602172,176852
CK,19481441,78620,Prosenjakovci,6.67,2014/09/11,2014/09/11,V,600152,178862
CK,19481450,78621,Ratkovci,2.77,2014/09/11,2014/09/11,V,596542,180163
CK,19481468,78622,Sebeborci,7.82,2014/09/11,2014/09/11,V,591712,175013
CK,19481476,78623,Selo,9.23,2014/09/11,2014/09/11,V,598522,177393
CK,19481484,78624,Središče,3.81,2014/09/11,2014/09/11,V,600152,182202
CK,19481492,78625,Suhi vrh,3.17,2014/09/11,2014/09/11,V,595657,173883
CK,19481506,78626,Tešanovci,7.37,2014/09/11,2014/09/11,V,594712,171863
CK,19481514,78627,Vučja Gomila,9.98,2014/09/11,2014/09/11,V,597572,174483
CK,19481603,97601,Bodonci,13.4,2014/09/11,2014/09/11,V,583692,178303
CK,19481611,97603,Brezovci,12.74,2014/09/11,2014/09/11,V,586052,174703
CK,19481620,97606,Mačkovci,41.62,2014/09/11,2014/09/11,V,589012,181213
CK,19481638,97607,Puconci,4.88,2014/09/11,2014/09/11,V,588212,174623
CK,19481646,97602,Bokrači,2.84,2014/09/11,2014/09/11,V,591402,177623
CK,19481654,97608,Šalamenci,5.52,2014/09/11,2014/09/11,V,586982,176923
CK,19481662,97609,Vaneča,5.94,2014/09/11,2014/09/11,V,589642,179083
CK,19481689,97604,Dolina,3.33,2014/09/11,2014/09/11,V,590592,178293
CK,19481697,97605,Gorica,3.7,2014/09/11,2014/09/11,V,587932,174263
CK,19481719,97610,Zenkovci,14,2014/09/11,2014/09/11,V,581262,177983
CK,19563120,1601,Krajevna skupnost Ajdovščina,10.5,2014/09/12,2014/09/12,V,414738,83647
CK,19563138,1602,Krajevna skupnost Batuje,2.83,2014/09/12,2014/09/12,V,405088,84487
CK,19563146,1603,Krajevna skupnost Brje,5.35,2014/09/12,2014/09/12,V,408018,81637
CK,19563154,1604,Krajevna skupnost Budanje,5.33,2014/09/12,2014/09/12,V,417568,81267
CK,19563162,1605,Krajevna skupnost Cesta,2.75,2014/09/12,2014/09/12,V,411808,83457
CK,19563189,1606,Krajevna skupnost Col,28.45,2014/09/12,2014/09/12,V,419828,84817
CK,19563197,1607,Krajevna skupnost Črniče,17.98,2014/09/12,2014/09/12,V,404998,86347
CK,19563219,1608,Krajevna skupnost Dobravlje,3.18,2014/09/12,2014/09/12,V,409748,83537
CK,19563227,1609,Krajevna skupnost Dolga Poljana,2.31,2014/09/12,2014/09/12,V,416918,82317
CK,19563243,1610,Krajevna skupnost Gaberje,4.6,2014/09/12,2014/09/12,V,413468,78287
CK,19563251,1611,Krajevna skupnost Gojače - Malovše,5.71,2014/09/12,2014/09/12,V,406278,85597
CK,19563260,1612,Krajevna skupnost Kamnje - Potoče,7.46,2014/09/12,2014/09/12,V,408638,83977
CK,19563278,1614,Krajevna skupnost Lokavec,13.74,2014/09/12,2014/09/12,V,412378,85017
CK,19563286,1613,Krajevna skupnost Otlica - Kovk,21.04,2014/09/12,2014/09/12,V,417228,86637
CK,19563294,1615,Krajevna skupnost Planina,6.95,2014/09/12,2014/09/12,V,413348,80987
CK,19563308,1616,Krajevna skupnost Podkraj,34.21,2014/09/12,2014/09/12,V,425438,81987
CK,19563316,1617,Krajevna skupnost Predmeja,20.75,2014/09/12,2014/09/12,V,414328,89657
CK,19563324,1618,Krajevna skupnost Selo,3.98,2014/09/12,2014/09/12,V,405948,84007
CK,19563332,1619,Krajevna skupnost Skrilje,1.45,2014/09/12,2014/09/12,V,410688,84237
CK,19563359,1620,Krajevna skupnost Stomaž,7.4,2014/09/12,2014/09/12,V,411348,85137
CK,19563367,1621,Krajevna skupnost Šmarje,9.73,2014/09/12,2014/09/12,V,411448,80157
CK,19563375,1622,Krajevna skupnost Ustje,3.92,2014/09/12,2014/09/12,V,413278,81387
CK,19563383,1623,Krajevna skupnost Velike Žablje,3.12,2014/09/12,2014/09/12,V,410768,81447
CK,19563391,1624,Krajevna skupnost Vipavski Križ,1.63,2014/09/12,2014/09/12,V,411359,82488
CK,19563405,1625,Krajevna skupnost Vrtovin,16.12,2014/09/12,2014/09/12,V,408448,86147
CK,19563413,1626,Krajevna skupnost Žapuže,2.22,2014/09/12,2014/09/12,V,416328,82587
CK,19563421,136601,Erzelj,3.84,2000/06/26,2000/06/30,V,415148,77527
CK,19563430,136602,goče,4.54,2000/06/26,2000/06/30,V,416388,76377
CK,19563448,136603,Gradišče pri Vipavi,3.77,2000/06/26,2000/06/30,V,419578,77777
CK,19563456,136604,Lozice,10.39,2000/06/26,2000/06/30,V,421488,71906
CK,19563464,136605,Lože,1.64,2006/08/30,2006/08/30,V,417438,76977
CK,19563472,136606,Podnanos,10.77,2000/06/26,2000/06/30,V,419648,73857
CK,19563499,136607,Podraga,6.96,2000/06/26,2000/06/30,V,418298,74567
CK,19563502,136608,Slap,5.1,2000/06/26,2000/06/30,V,417158,78267
CK,19563529,136609,Vipava,45.51,2000/06/26,2000/06/30,V,419408,79157
CK,19563537,136610,Vrhpolje,12.7,2000/06/26,2000/06/30,V,418238,80837
CK,19568628,136611,Manče,2.14,2006/08/30,2006/08/30,V,417568,76167
CK,19573281,1627,Krajevna skupnost Plače,2.76,2018/07/03,2018/07/03,V,412698,82447
CK,19820424,201601,Bukovica - Volčja Draga,4.15,2010/08/03,2010/08/03,V,396798,85387
CK,19820432,201602,Renče,16.08,2010/08/03,2010/08/03,V,396418,83027
CK,19820459,201603,Vogrsko,9.24,2010/08/03,2010/08/03,V,398128,84927
CK,19820467,75608,Orehovlje,1.35,2010/08/03,2010/08/03,V,392538,84547
CK,19896544,128623,Idrija pri Bači,5.03,2004/05/14,2004/05/14,V,406118,111208
CK,20022124,17613,Kanižarica,2.95,2010/07/09,2010/07/09,V,513378,46515
CK,20027835,73614,Krajevna skupnost Krasinec,4.72,2014/09/10,2014/09/10,V,521778,49865
CM,20027843,73301,Mestna skupnost Metlika,12.93,2014/09/10,2014/09/10,V,524579,57585
CK,20134399,193601,Krajevna skupnost Hinje,48.18,2000/11/09,2000/11/09,V,491149,69605
CK,20140348,85632,Krajevna skupnost Karteljevo,4.43,2013/03/12,2013/03/12,V,511129,80955
CV,20140356,157001,Kočevske Poljane,2.59,2002/09/16,2002/09/13,V,504298,64985
CV,20140364,157002,Pod Srebotnikom,10.16,2002/09/16,2002/09/13,V,505738,63995
CK,20341408,9620,Križe,4.43,2003/04/02,2003/04/07,V,543450,97335
CK,20341416,9621,Pečice,3.09,2003/04/02,2003/04/07,V,544820,97174
CK,20461209,54617,Spodnji Stari Grad - Spodnja Libna,2.81,2010/08/05,2010/08/05,V,539699,90195
CK,20547588,110601,Blanca,16.76,1997/08/01,1997/09/08,V,530930,96505
CK,20547596,110602,Boštanj,50.81,1997/08/01,1997/09/08,V,520060,96215
CK,20547600,110603,Krmelj,5.87,1997/08/01,1997/09/08,V,513869,94083
CK,20547618,110604,Loka pri Zidanem Mostu,24.39,1997/08/01,1997/09/08,V,517690,102585
CK,20547626,110605,Primož,11.73,1997/08/01,1997/09/08,V,522860,92305
CK,20547634,110606,Sevnica,36.97,1997/08/01,1997/09/08,V,523880,98005
CK,20547642,110607,Studenec,18.29,1997/08/01,1997/09/08,V,526449,91085
CK,20547669,110608,Šentjanž,40.38,1997/08/01,1997/09/08,V,511690,97855
CK,20547677,110609,Tržišče,35.52,1997/08/01,1997/09/08,V,516149,90185
CK,20547685,110610,Zabukovje,29.25,1997/08/01,1997/09/08,V,528400,101635
CK,20558440,110611,Dolnje Brezovo,2.03,2014/07/28,2014/07/28,V,528140,95035
CK,20661968,103602,KOTLJE,26.61,1999/12/06,1999/12/15,V,497441,154646
CK,20661976,103603,STROJNSKA REKA,17.68,1999/12/06,1999/12/15,V,497661,156686
CV,20661984,103001,STROJNA,7.44,1999/12/06,1999/12/21,V,494091,159446
CV,20661992,103002,DOBRIJE,5.76,1999/12/06,1999/12/21,V,500411,156936
CM,20662000,103301,ČEČOVJE,2.37,1999/12/06,1999/12/21,V,497251,155866
CM,20662018,103302,JAVORNIK - ŠANCE,0.53,1999/12/06,1999/12/21,V,497611,155516
CM,20662026,103303,TRG,1.44,1999/12/06,1999/12/21,V,497257,156007
CK,20662034,16601,ŽERJAV,20.78,1999/12/06,1999/12/22,V,495871,147936
CK,20670088,175601,KRAJEVNA SKUPNOST ŠENTANEL,14.46,2002/09/13,2002/09/13,V,490531,161767
CK,20670096,175602,KRAJEVNA SKUPNOST LEŠE,7.51,2002/09/13,2002/09/13,V,492201,154996
CK,20670100,175603,KRAJEVNA SKUPNOST HOLMEC,12.19,2002/09/13,2002/09/13,V,488891,159467
CM,20674571,103304,dobja vas,1.63,2010/09/20,2010/09/20,V,496101,156106
CV,20768894,93001,Podvelka,12.9,1997/12/08,1997/12/23,V,525192,160795
CV,20768908,93002,Brezno,9.99,1997/12/08,1997/12/23,V,524262,161915
CV,20768916,93003,Ožbalt,27.24,1997/12/08,1997/12/23,V,527442,161915
CV,20768924,93004,Kapla,30.58,1997/12/08,1997/12/23,V,527592,165645
CV,20768959,93006,Lehen na Pohorju,23.17,1997/12/08,1997/12/23,V,525192,156155
CK,20768975,101601,Radlje ob Dravi,34.93,1997/12/08,1997/12/23,V,517342,163976
CK,20768983,101602,Remšnik,25.42,1997/12/08,1997/12/23,V,522902,164655
CK,20768991,101603,Vuhred,12.19,1997/12/08,1997/12/23,V,519102,159165
CK,20769009,101604,Sv. Anton na Pohorju,21.48,1997/12/08,1997/12/23,V,516652,159306
CV,20769351,76001,Dolič,32.51,1998/03/19,1998/03/19,V,515801,141016
CK,20769432,25601,Črneče,11.48,1998/03/18,1998/03/19,V,499831,161116
CK,20769459,25602,Dravograd,45.84,1998/03/18,1998/03/19,V,502141,161466
CK,20769467,25603,Libeliče,12.07,1998/03/18,1998/03/19,V,495691,163086
CK,20769475,25604,Šentjanž,20.41,1998/03/18,1998/03/19,V,502701,157636
CK,20769483,25605,Trbonje,15.17,1998/03/18,1998/03/19,V,506511,160496
CV,20769491,76002,Dovže,12.56,1998/03/19,1998/03/19,V,513651,148016
CV,20769505,76003,Završe,13.54,1998/03/19,1998/03/19,V,512431,142366
CM,20769513,112301,Center,0.91,1998/03/19,1998/03/19,V,506221,152136
CM,20769521,112302,Legen-mesto,1.12,1998/03/19,1998/03/19,V,506551,152516
CM,20769530,112303,Polje,0.54,1998/03/19,1998/03/19,V,506331,151456
CM,20769548,112304,Stari trg-mesto,1.26,1998/03/19,1998/03/19,V,505571,151906
CM,20769556,112305,Štibuh,1.77,1998/03/19,1998/03/19,V,505671,151476
CV,20769564,112001,Gradišče,5.5,1998/03/19,1998/03/19,V,508021,153866
CV,20769572,112002,Legen,25.17,1998/03/19,1998/03/19,V,509991,150826
CV,20769599,112003,Pameče,22.04,1998/03/19,1998/03/19,V,506481,155526
CV,20769602,112004,Podgorje,18.73,1998/03/19,1998/03/19,V,506911,147596
CV,20769629,112005,Razbor,28.43,1998/03/19,1998/03/19,V,503521,145136
CV,20769637,112006,Sele,22.91,1998/03/19,1998/03/19,V,502921,152576
CV,20769645,112007,Stari trg,12.79,1998/03/19,1998/03/19,V,504431,148866
CV,20769653,112008,Šmartno,6.96,1998/03/19,1998/03/19,V,508271,150146
CV,20769661,112009,Šmiklavž,11.85,1998/03/19,1998/03/19,V,508332,145487
CV,20769670,112010,Turiška vas,13.66,1998/03/19,1998/03/19,V,510021,148196
CK,20878380,87601,Ivanjkovci,28.35,1998/01/21,1998/01/21,V,588801,147963
CK,20878398,87602,Kog,14.21,1998/01/21,1998/01/21,V,596041,146663
CK,20878401,87603,Miklavž pri Ormožu,19.12,1998/01/21,1998/01/21,V,593301,147313
CK,20878410,87604,Ormož,36.87,1998/01/21,1998/01/21,V,588231,141623
CK,20878428,87605,Podgorci,17.98,1998/01/21,1998/01/21,V,580911,143273
CK,20878436,87606,Središče ob Dravi,32.78,1998/01/21,1998/01/21,V,596551,140583
CK,20878444,87607,Tomaž pri Ormožu,37.92,1998/01/21,1998/01/21,V,581901,148953
CK,20878452,87608,Velika Nedelja,25.24,1998/01/21,1998/01/21,V,585021,143653
CV,21016861,185001,Vaška skupnost Biš,6.9,1999/08/31,1999/08/31,V,568340,155902
CV,21016870,185002,Vaška sk. Bišečki vrh,2.35,1999/08/31,1999/08/31,V,567081,153234
CV,21016888,185003,Vaška skupnost Črmlja,1.48,1999/08/31,1999/08/31,V,566561,154054
CV,21016896,185004,Vaška skupnost Ločič,3.15,1999/08/31,1999/08/31,V,569761,152604
CV,21016900,185005,Vaška skupnost Sovjak,0.92,1999/08/31,1999/08/31,V,566542,154864
CV,21016918,185006,Vaška sk. Trnovska vas,5.68,1999/08/31,1999/08/31,V,568881,154104
CV,21016926,185007,Vaška sk. Trnovski vrh,2.43,1999/08/31,1999/08/31,V,567861,152954
CM,21047031,96310,"Četrt Spuhlja, Spuhlja 12a",4.61,2010/09/08,2010/09/08,V,570321,141604
CK,21047201,135608,Krajevna skupnost Sela,5.21,2010/09/15,2010/09/15,V,563561,137094
CK,21047210,135605,Krajevna skupnost Lancova vas,4.2,2010/09/15,2010/09/15,V,565221,137334
CK,21047228,135603,Krajevna skupnost Pobrežje,6.22,2010/09/15,2010/09/15,V,568241,140374
CK,21047236,135604,Krajevna skupnost Tržec,4.06,2010/09/15,2010/09/15,V,565611,136179
CK,21047244,135606,Krajevna skupnost Soviče-Dravci-Vareja,6.51,2010/09/15,2010/09/15,V,571171,135774
CK,21214124,151601,Braslovče,34.8,1999/09/16,1999/09/16,V,502970,127636
CK,21214132,190601,Galicija,18.59,1999/09/09,1999/09/15,V,516340,127125
CK,21214159,190602,Gotovlje,8.57,1999/09/09,1999/09/15,V,512070,124375
CK,21214167,151602,Gomilsko,8.02,1999/09/16,1999/09/16,V,502870,124406
CK,21214175,190603,Griže,20.25,1999/09/09,1999/09/15,V,511910,120055
CK,21214183,190604,Levec,1.76,1999/09/09,1999/09/15,V,516710,122335
CK,21214191,190605,Liboje,16.01,1999/09/09,1999/09/15,V,515680,120385
CK,21214205,190606,Petrovče,11.89,1999/09/09,1999/09/15,V,514720,123515
CK,21214213,190607,Ponikva,15.13,1999/09/09,1999/09/15,V,511000,131985
CK,21214221,190608,Šempeter,16.99,1999/09/09,1999/09/15,V,508580,124285
CK,21214230,190609,Vrbje,2.56,1999/09/09,1999/09/15,V,512010,122765
CK,21214248,151603,Letuš,7.55,1999/09/16,1999/09/16,V,500780,131116
CK,21214256,190610,Mestna skupnost Žalec,5.39,1999/09/09,1999/09/15,V,513131,125006
CK,21214264,151604,Trnava,4.63,1999/09/16,1999/09/16,V,505080,123916
CK,21318051,133601,Bevče,2.16,1997/09/10,1997/09/10,V,511161,135266
CK,21318060,133602,Cirkovce,6.77,1997/09/10,1997/09/10,V,510431,139526
CK,21318167,133603,Gorica,1.03,1997/09/10,1997/09/10,V,509891,135266
CK,21318230,133604,Konovo,3.86,1997/09/10,1997/09/10,V,509481,137036
CK,21318256,133605,Paka pri Velenju,12.7,1997/09/10,1997/09/10,V,512921,136546
CK,21318485,133606,Pesje,3.17,1997/09/10,1997/09/10,V,506110,136536
CK,21318680,133608,Plešivec,9.09,1997/09/10,1997/09/10,V,508111,141136
CK,21318698,133609,Staro Velenje,3.13,1997/09/10,1997/09/10,V,508480,134816
CK,21318701,133610,Stara vas,1.59,1997/09/10,1997/09/10,V,508061,136796
CK,21318710,133611,Šalek,1.04,1997/09/10,1997/09/10,V,510261,135746
CK,21318728,133612,Šentilj,9.74,1997/09/10,1997/09/10,V,508980,132886
CK,21318736,133613,Škale - Hrastovec,8.47,1997/09/10,1997/09/10,V,507681,138916
CK,21318744,133614,Šmartno,0.43,1997/09/10,1997/09/10,V,509271,136056
CK,21318752,133615,Vinska Gora,14.77,1997/09/10,1997/09/10,V,513130,133995
CM,21318779,133301,Velenje - desni breg,0.47,1997/09/10,1997/09/10,V,508641,135876
CM,21318787,133302,Velenje - levi breg - zahod,0.37,1997/09/10,1997/09/10,V,508811,135416
CM,21318795,133303,Velenje - levi breg - vzhod,0.12,1997/09/10,1997/09/10,V,509343,135709
CK,21318817,126601,Bele vode,24.29,1997/09/10,1997/09/10,V,493910,141106
CK,21318825,126602,Družmirje - Gaberke,5.93,1998/10/21,1998/10/22,V,505761,139346
CK,21318833,126603,Lokovica,8.05,1997/09/10,1997/09/10,V,502930,135906
CK,21318841,126604,Ravne,14.03,1997/09/10,1997/09/10,V,504851,142186
CK,21318850,126605,Skorno - Florjan,8.67,1997/09/10,1997/09/10,V,499696,139281
CK,21318868,126606,Šoštanj,3.68,1997/09/10,1997/09/10,V,503710,137786
CK,21318876,126607,Topolšica,11.47,1997/09/10,1997/09/10,V,501410,140406
CK,21318884,126608,Zavodnje,10.33,1997/09/10,1997/09/10,V,501320,142686
CK,21320722,126609,Šentvid,9.3,1998/10/21,1998/10/22,V,498090,143816
CK,21340103,133616,Kavče,1.15,2003/12/10,2003/12/10,V,508010,134156
CK,21340111,133617,Podkraj,4.01,2003/12/10,2003/12/10,V,506560,134476
CM,23771250,11301,Center,0.43,2000/03/21,2000/04/07,V,520340,121185
CM,23771268,11302,Dečkovo naselje,0.4,2000/03/21,2000/04/07,V,519940,122645
CM,23771276,11303,Dolgo polje,0.88,2000/03/21,2000/04/07,V,519600,121925
CM,23771284,11304,Gaberje,2.09,2000/03/21,2000/04/07,V,520960,122215
CM,23771292,11305,Hudinja,2.32,2000/03/21,2000/04/07,V,521136,123597
CM,23771306,11306,Kajuh,0.23,2000/03/21,2000/04/07,V,519980,121105
CM,23771314,11307,Lava,0.79,2000/03/21,2000/04/07,V,519470,122525
CM,23771322,11308,Nova vas,0.49,2000/03/21,2000/04/07,V,520420,122355
CM,23771349,11309,Savinja,3.37,2000/03/21,2000/04/07,V,519500,121565
CM,23771357,11310,Slavko Šlander,0.22,2000/03/21,2000/04/07,V,519510,121725
